,popular
48215,1
33664,1
13174,0
30715,1
27621,0
12106,1
111827,0
3307,1
39676,1
40946,1
104852,1
30463,1
99929,1
112388,1
107922,0
98058,1
28371,1
75255,1
36657,1
87466,1
79106,1
59572,0
110981,0
106424,1
1543,0
46354,0
84344,1
37784,1
59210,0
110510,1
83654,1
58788,0
43337,0
113383,1
52527,0
55516,1
16882,0
16848,0
256,1
59506,0
108069,0
83399,0
75489,0
90650,1
65752,1
23736,1
25592,0
73020,1
67861,1
44851,0
82288,0
61331,0
6690,0
9848,1
59883,0
107702,1
43993,0
58107,1
101339,1
14832,0
69743,0
92514,0
58227,1
41123,0
96419,1
95144,1
106538,1
11213,1
50986,0
27712,0
104938,0
100444,1
39738,1
25885,0
16692,0
86567,1
31392,1
93678,0
7632,0
41040,1
77103,1
30698,0
22754,1
13391,0
36308,1
113559,1
33605,1
61014,0
68620,1
59699,0
105088,1
98421,0
44973,1
58339,0
62355,1
77043,1
34752,0
47482,1
105359,1
10036,1
55603,1
98116,1
61890,0
98802,1
60298,0
43622,1
75843,0
33122,1
48154,1
17759,1
77305,1
109424,1
59501,0
16338,0
73754,1
112313,1
33607,1
108990,0
23699,0
105507,0
50872,0
45140,0
6233,0
74899,1
9124,1
21316,0
2004,1
26664,1
68627,0
35284,1
33053,1
103719,1
45579,0
40969,1
31706,1
1696,0
109978,1
65304,1
60961,1
27109,1
80030,1
71500,1
2765,1
41819,0
85916,1
16526,1
111550,1
28090,1
27690,0
12157,1
8847,1
54953,0
45828,0
92297,0
37706,1
9023,1
17763,0
11168,1
6694,0
26447,0
107169,1
65233,1
4401,1
75215,1
100963,0
23111,1
83160,1
113573,1
50945,0
34614,1
30274,0
23944,0
105329,0
23157,1
59134,0
76660,0
76752,1
83593,1
24783,0
39568,1
23966,1
98010,1
73311,1
104128,0
12660,0
27439,0
18993,0
100670,1
75962,0
11451,1
101593,1
108744,0
51395,0
110552,0
85752,1
110535,1
21726,0
11104,1
83691,1
101804,1
9531,1
32159,1
8513,1
55518,1
22407,1
1423,0
10200,1
75083,1
89,1
42949,0
19286,0
39807,1
15970,1
95190,1
42125,0
22098,0
1590,0
4500,1
6941,0
5859,1
97713,1
86418,1
52123,0
17381,0
65479,1
91325,0
6143,0
17897,0
59752,0
580,1
79279,1
15816,1
23376,1
105924,0
27891,0
58144,0
112356,1
107774,1
7452,1
7149,0
60485,0
107599,0
79287,1
35564,1
82448,0
52263,0
70892,0
17014,1
44890,1
42936,0
75904,1
108585,0
106835,1
59412,0
2792,1
19861,1
91523,0
111358,1
98473,0
83807,1
108022,0
48908,0
62953,1
29870,1
28251,1
100230,1
95986,0
2001,1
42966,0
15041,0
77140,1
13423,0
11290,0
43682,0
25269,1
106903,1
22514,0
82518,0
33653,1
14271,0
8763,0
103242,0
41272,0
60389,0
59851,0
18727,0
75834,0
110499,0
113743,1
74416,1
101770,0
42422,0
111300,1
63894,0
76220,1
9379,1
28100,1
70882,0
44106,1
40820,1
70627,1
38489,0
12774,0
17082,1
25328,1
56955,1
98073,1
16700,0
73807,1
40595,1
75010,1
5379,1
54445,0
25278,1
47802,1
4121,1
16886,0
90151,1
95441,0
67486,0
6615,0
74619,1
16396,0
21056,1
25320,1
44628,1
17937,0
713,0
93883,0
28682,0
41752,1
44870,1
41293,0
54857,0
35217,1
38285,0
48882,0
49426,0
59296,0
19566,0
2623,0
35023,1
9191,1
49298,0
105881,0
10853,1
1969,0
67558,1
59666,0
97890,1
77714,1
60100,1
27085,0
107734,1
38828,0
66731,0
24145,0
9568,1
99579,1
42218,0
84790,1
107994,0
18535,0
6070,1
77291,1
13941,0
17604,0
45926,0
36581,0
13557,0
74112,1
6470,0
35001,1
39581,1
84798,0
82133,0
11988,1
82803,0
105486,0
18148,0
72890,0
47747,1
24118,0
45696,0
47528,1
11613,1
80212,1
85389,1
9101,1
73240,1
75947,0
61067,0
70819,1
108518,0
34416,1
31164,1
75526,0
61833,0
79758,1
52012,1
52069,0
95558,0
51921,1
23004,1
25342,0
36742,0
41751,0
80410,1
74159,1
35422,1
18174,0
14864,1
80582,1
73561,1
112130,1
24074,0
33567,1
9987,1
14427,0
55073,1
37566,1
27963,1
6425,0
17233,0
50162,0
113071,1
46463,0
69247,1
93080,0
95000,0
31938,1
113848,1
11007,1
99838,1
67468,0
26808,0
30367,0
13436,0
25673,0
90846,0
30910,1
11399,0
58444,0
93651,0
15221,1
58439,0
49362,1
84162,1
113783,1
23479,1
45801,0
95139,1
14878,1
106260,0
38408,1
18747,0
22171,1
69852,0
8461,1
22449,0
43397,0
16447,0
105182,1
113596,0
80762,1
96705,1
38288,0
45758,0
96877,1
8906,1
94869,1
17776,0
84183,1
56833,0
20086,0
46590,0
77099,1
46894,0
42499,0
27384,0
100691,0
25561,1
5043,1
59695,0
86291,1
18953,0
5205,1
72540,0
44253,0
77692,1
35933,1
60650,1
5033,1
35592,1
7014,0
66947,0
107935,0
40951,1
79141,1
11077,0
25565,1
7739,0
80,0
57347,0
75778,0
13207,0
55186,1
96615,1
17519,1
106387,1
62497,1
14088,1
5183,1
28789,0
7130,0
85394,1
11575,1
57980,1
19178,0
43689,0
73832,0
30350,1
105004,1
13931,0
34307,1
16376,0
10963,0
73160,1
16753,0
72409,1
92998,0
79126,1
104307,1
41450,0
59489,0
64951,1
15800,1
76339,0
90901,1
69647,1
39002,1
75717,0
50628,0
13417,0
101576,1
61613,0
44602,1
2428,0
91278,0
22656,0
21804,1
112698,1
111985,1
7718,0
70165,1
75457,0
96600,0
67496,0
94901,1
41127,0
70349,1
100699,1
101099,1
18292,0
1435,0
52519,0
44491,1
12943,0
66547,0
84002,1
35208,1
46118,0
95607,0
16281,0
47584,1
79863,1
40348,1
94336,1
6308,0
103050,1
61740,0
62254,1
33525,1
112403,1
110839,0
5943,0
52522,1
78802,0
93197,0
58268,0
78434,0
46198,0
52319,0
22885,0
99326,0
40600,1
20373,0
98117,1
26080,0
2577,1
69382,0
68999,1
38765,1
103191,0
46682,0
78260,0
72252,1
78554,0
36674,0
32408,1
67799,0
98252,1
79398,1
4199,0
66080,0
37229,0
74143,1
42486,0
103257,1
9420,1
43974,1
33,0
15505,1
33385,1
31314,0
497,0
107621,1
95915,0
28844,0
18173,0
109488,1
28280,1
52923,0
18793,0
38669,0
46418,0
5423,1
44444,1
89883,1
1827,0
23818,1
101023,0
10994,0
45587,0
97773,1
20412,1
108096,0
94899,1
43944,0
30675,1
23735,1
58830,0
19207,0
52567,0
34421,1
79698,1
73359,0
48432,0
42586,0
37856,1
22718,0
75358,1
10892,0
75338,0
25466,1
24675,0
92969,0
46018,0
65776,1
8162,0
105994,0
37919,1
30907,1
28982,0
55211,1
88990,1
90945,1
108261,0
23243,1
104702,1
48572,0
354,1
12302,1
79711,1
93466,0
94398,1
60561,0
107453,1
41434,0
39961,1
54425,0
76610,0
28344,0
74309,1
44963,0
22284,0
112929,1
2895,1
82585,0
52245,0
43231,1
20409,1
35428,1
81312,0
21221,1
66504,0
17463,1
10470,0
66485,0
24677,0
10524,0
59821,0
50481,0
56887,0
22957,0
112331,1
113744,1
8474,1
4489,1
110733,0
444,1
18221,0
24080,0
36377,1
2634,1
15441,1
88714,1
65222,1
72829,0
45026,1
70233,1
85769,1
59897,0
31575,1
4632,1
49845,0
111703,1
5470,1
39993,0
27153,1
104335,0
109908,0
95884,0
45096,0
101488,1
28191,1
58877,0
2826,1
86757,1
73607,1
22206,1
90467,0
27819,0
98461,1
87571,1
85366,1
21693,0
33933,0
92603,1
76389,0
76762,0
105433,0
95921,0
52814,0
99976,1
90948,0
12085,1
78432,0
32748,0
49550,1
110682,1
14803,0
87327,0
17331,1
105892,0
59465,0
5011,1
83720,1
74050,1
59252,0
82378,0
73332,1
43412,0
17000,1
37200,1
62798,1
105105,1
36323,1
50994,0
17973,0
44647,0
69252,0
18324,0
59730,0
11103,1
10074,1
83646,1
106335,1
3970,1
39732,0
52876,0
9394,1
2986,1
43486,0
44259,1
24815,0
30210,1
10295,0
93069,0
98062,1
77131,1
90244,1
93218,0
77941,1
27519,0
28577,1
68724,1
22720,0
27066,1
61354,0
50292,0
26515,0
9019,1
83936,1
16635,0
84004,0
111553,1
33928,1
60768,0
10939,0
105385,1
79219,1
12621,1
62542,1
78538,0
109141,0
59865,0
8842,0
82542,0
58463,0
60903,1
54389,0
40681,1
47557,1
106668,1
48954,1
31172,1
11528,1
80638,1
14696,0
59983,0
40611,1
83200,1
51017,1
15783,1
6150,0
77806,1
69055,1
111323,1
1090,0
105101,1
24405,0
59170,0
74317,1
87977,1
23454,1
65058,1
13188,0
36006,1
864,1
22557,0
81906,1
59638,0
36408,1
43624,1
41520,0
108787,0
84749,0
82928,0
33121,1
54755,0
82739,0
1575,0
12796,0
111780,0
18519,0
4823,1
909,1
69301,0
44391,1
99670,1
51037,1
18121,0
79314,1
54042,0
73847,0
38620,0
38804,1
21091,1
79319,1
85974,1
15244,1
4393,1
15169,1
105399,0
45953,0
111392,0
2537,0
30968,1
2797,0
105248,0
63478,0
108863,0
30253,1
61146,0
38676,1
109691,0
23120,1
7391,0
92880,0
100750,0
97302,1
26823,0
75759,0
15175,1
87111,1
66989,0
95640,0
71780,1
51210,1
18500,1
21963,0
54403,1
99708,1
14051,1
18729,0
97161,1
97047,1
24244,0
105139,1
16514,0
2686,0
7794,0
23626,1
10499,0
90760,0
76880,0
37839,1
50695,0
23551,1
26286,0
20060,1
43283,0
7683,0
40622,1
39550,1
1026,1
70425,1
108459,0
61618,0
69094,1
17670,1
25297,0
10510,1
85774,1
4466,1
41941,0
75397,0
90527,0
5052,1
5272,1
4886,0
94903,1
101427,1
42666,0
7582,0
61677,0
70716,1
90730,0
69532,0
26259,1
54044,0
58840,1
14130,1
69946,0
10002,1
76922,0
66575,0
35248,1
95379,0
107519,0
93324,0
76695,0
23300,1
32819,1
64909,1
23794,0
112779,1
69010,1
108567,0
100165,1
39323,0
66169,0
79675,1
33206,1
113787,0
95567,0
46340,0
38144,1
105276,1
26042,1
21602,1
58151,1
69964,0
94331,1
48588,0
41288,0
8730,0
93889,0
112839,1
100507,1
8445,0
32992,0
66170,0
56771,1
92862,0
41851,1
2954,1
27048,0
14110,1
23723,1
20847,0
104127,1
59968,0
35168,1
26811,0
20586,0
46777,0
22095,0
56633,1
55758,1
41533,0
94248,1
18839,0
21383,0
105460,0
19495,1
1689,0
46008,1
55670,0
899,0
35521,1
100832,0
20164,0
36054,1
84723,0
71406,1
84599,0
30282,0
67636,0
28202,1
1773,0
24770,0
50973,0
37749,1
30427,0
4422,1
32763,1
107969,0
79721,1
14828,0
8808,1
41907,0
100709,1
107263,0
113576,0
58685,0
54408,0
11134,0
27604,1
96261,1
103609,0
95540,0
97210,1
24606,0
101024,0
41701,1
21452,1
92340,0
10689,0
97238,1
16877,0
73583,0
44698,0
46202,0
83426,1
46488,0
111216,1
44801,1
14589,0
77698,1
5313,1
100058,1
44603,1
58060,1
27414,0
32707,1
18069,0
66382,0
394,0
15048,0
62349,1
2618,1
10023,1
33840,0
61160,0
43394,0
18982,0
15256,1
49800,1
4349,0
106713,1
63754,1
17068,1
96594,1
107613,1
67781,0
38838,0
25354,1
42193,0
69083,1
74262,1
5441,1
10920,0
59410,0
84335,1
90734,0
10907,0
5834,1
63926,0
113878,0
15541,1
97050,1
33463,1
55559,1
81420,1
6209,0
108139,0
105253,1
18721,0
32231,1
97649,1
65406,1
82171,0
79553,1
94265,1
87330,1
16559,0
37694,1
70845,1
110880,0
159,1
28547,0
108184,0
70987,1
35173,1
72167,1
29805,1
69407,0
32415,1
105481,0
50953,0
26102,1
16807,0
15417,1
30785,1
48634,0
7700,1
55031,1
83356,1
104580,1
39297,0
3821,0
69790,0
872,0
45152,1
10127,0
74810,1
100947,0
45712,0
26263,0
69644,0
19138,0
111619,1
104165,1
49535,0
59726,0
104182,1
7934,0
76092,0
46350,1
17049,1
109351,1
5689,1
80086,1
49575,0
2953,1
24842,0
39877,1
17129,1
45033,1
4235,1
2807,1
59438,0
82532,0
110064,1
30501,1
63218,1
93404,0
104899,0
90387,0
19184,0
1524,0
25971,0
46748,0
22460,1
51680,1
90889,0
7456,0
42798,0
17299,0
70387,1
32399,1
58480,0
60002,1
112891,1
3457,0
92709,0
7523,0
79575,1
108794,0
98566,0
18094,0
62481,1
22466,0
12585,0
4210,1
54931,0
85627,1
45514,0
65079,1
69411,0
15412,1
87883,1
29815,1
25108,1
10280,0
42304,0
73065,1
112561,1
110921,1
22181,0
47509,1
52198,0
111563,0
48286,1
94264,1
51070,1
61365,0
66677,0
19311,0
37554,1
38656,1
31418,0
4400,1
84415,0
22923,0
37756,1
10936,0
61857,0
77921,1
61166,0
83164,1
76341,0
78805,0
51352,1
74069,1
99874,1
59503,0
113152,0
85477,1
58597,0
23823,0
10011,1
113286,1
105498,0
66610,0
86097,0
58762,1
67950,1
6607,0
55760,1
10546,0
81937,1
41302,0
69362,0
38522,0
38781,1
41365,0
34108,1
105693,0
377,1
72698,0
21554,1
40484,1
69188,1
69973,0
63686,0
85568,1
15558,1
65074,1
79604,1
10258,1
95283,0
108862,0
29790,1
6741,0
106602,1
88176,0
17361,1
69654,0
33852,1
66558,0
48271,0
90857,0
87741,1
103501,1
97134,1
65963,1
58286,0
56518,1
76623,0
38222,1
81097,0
40375,1
59389,0
52068,0
90214,1
75917,0
29965,1
24600,0
5773,1
45120,0
70907,1
26347,0
35175,1
63516,1
5354,1
79741,1
56006,1
79737,1
38056,1
33216,1
7904,0
75154,1
92689,0
61362,0
50017,0
60373,0
52168,1
47333,0
6504,0
54614,0
96929,1
5877,1
97105,1
24568,0
113733,1
77794,1
1863,0
111607,1
7735,0
35882,1
6774,0
47314,1
21909,1
36433,1
84963,1
98874,0
33777,0
68832,1
47378,1
100337,1
69072,1
11484,1
71802,1
112748,1
32869,1
41896,0
77303,1
37860,1
19319,0
32562,1
77287,1
17393,0
14504,1
8360,1
27068,0
55658,0
12604,1
108783,0
8777,0
13971,0
97711,1
86722,1
111864,0
48803,0
35838,1
10471,0
47833,1
20919,0
4156,1
9536,1
2673,1
70642,1
73634,0
36112,1
78604,0
1548,0
23048,0
96522,1
9459,1
18217,0
100344,1
47512,1
15644,1
94589,1
55018,1
50019,1
30867,0
94695,1
93235,0
78927,0
52624,0
14718,0
23500,1
101503,1
12352,0
98077,1
38476,0
40703,1
681,1
64540,0
74784,1
12160,1
66321,0
35043,1
108509,0
104273,1
34673,1
24228,0
85238,1
28867,1
54513,0
88754,1
45203,1
72451,0
95511,0
30569,1
49150,1
41938,0
45623,0
112275,1
98733,0
49807,0
14083,1
50339,0
75901,1
60788,0
24109,0
58823,0
42594,0
81689,0
79602,1
1487,0
8341,0
95768,0
26594,0
4878,0
5623,1
70070,1
10517,0
84524,0
84699,0
19956,1
84833,1
62467,1
95827,0
95225,0
14220,1
109776,1
103303,1
36146,0
5291,1
19317,0
8562,1
46044,0
70377,1
95254,0
111173,1
93316,0
82834,0
24970,0
72077,1
87701,1
22348,0
33032,0
108117,0
66260,0
19927,1
4592,0
9430,1
22036,1
43991,0
9834,1
84326,1
67511,0
46470,0
72290,0
49270,0
86609,1
97067,1
66412,0
44328,1
41179,0
9428,1
20940,0
49937,0
113874,0
78815,0
46872,0
105676,0
113639,0
90798,0
40599,1
10502,0
51078,1
44846,0
113447,1
60765,0
106085,0
7467,0
97017,1
113840,1
48402,1
16140,0
96257,1
74663,1
47949,1
14537,0
48181,0
21830,0
46050,1
58606,1
78423,0
80160,1
96603,1
83866,1
91026,0
95955,0
50160,0
10815,0
77603,1
110391,1
16813,0
42848,0
17890,1
61161,0
104270,1
8462,1
40764,1
111912,0
107568,1
34163,1
109860,1
44422,1
95702,0
66750,0
24944,0
36464,1
106009,1
10301,0
28606,1
100591,1
63624,0
103261,0
12595,0
83999,0
63695,0
65434,1
13756,1
37339,1
24494,0
26581,0
47975,1
105423,0
79118,1
98383,0
91921,0
101223,0
72056,1
45669,1
11402,1
31034,0
28531,1
78790,0
103152,1
64066,0
31419,1
37791,0
33451,1
100865,0
113199,1
76288,0
83380,1
55480,1
98827,0
12652,1
27266,0
98151,1
35067,1
75369,0
1536,0
63989,0
25179,0
66712,0
86761,1
90382,0
113751,1
15439,1
68925,1
63794,0
33929,0
67902,1
50464,0
60800,1
60375,0
96667,1
110544,1
46324,0
103507,1
61055,1
59511,0
65299,1
8544,1
19968,1
85333,1
81213,0
5479,1
48955,1
111565,1
13838,0
76943,0
9309,1
9502,1
73659,0
1967,0
76647,0
38574,0
23589,1
40862,1
108592,0
106242,1
9484,1
61695,0
6864,0
76748,0
21795,0
22055,1
66771,0
17043,1
43570,1
9509,1
6362,1
8369,1
11771,1
48840,0
55228,1
13649,0
30313,1
23764,1
48380,0
108477,0
110799,0
25538,0
103942,0
50243,0
28720,1
90124,1
97286,1
90424,0
54767,0
46075,0
12534,0
5228,1
106712,1
25260,1
22375,0
73537,0
20829,1
69203,1
52193,0
21899,0
65318,1
25497,0
3134,0
92543,0
108145,0
62020,0
78299,1
33945,0
15347,0
97801,1
72347,1
38009,1
59495,0
69337,0
60948,0
50219,0
42375,0
100875,0
46908,0
6746,0
42177,0
58084,0
94885,1
111071,1
92723,0
4752,1
39585,1
65248,1
17373,1
113396,1
77034,1
61028,1
70294,1
52678,0
59147,0
36299,1
50687,0
35528,1
10938,0
49865,0
61715,0
49108,1
4670,1
74464,1
109677,1
82613,0
1647,0
94200,1
28649,0
87580,1
54074,0
79643,1
76848,0
23091,0
70316,1
58053,1
6764,0
25061,0
10324,0
35005,1
85426,1
65298,1
26671,0
46112,0
101922,0
101054,1
94847,1
83834,1
81918,1
112910,1
85553,1
77262,1
29832,1
88705,1
85487,1
52541,0
10439,0
7734,1
9756,1
63822,0
69742,0
13190,0
7847,0
50841,0
93575,0
44879,0
50280,0
36195,1
61431,0
19802,1
58112,1
690,0
32460,0
32590,1
60723,0
7663,0
15409,1
56978,1
107720,0
734,1
31788,1
6954,0
13873,0
85886,1
43137,1
19710,1
38528,1
92529,0
18327,0
6827,0
70231,1
39680,1
76855,0
22657,1
6387,0
66225,0
51755,1
49344,0
1166,0
42128,0
88154,0
50913,0
90744,0
56818,1
30765,1
94144,1
42448,0
1922,0
26641,0
38352,1
18176,0
7122,0
21265,1
110315,1
52957,0
85556,1
51381,1
40516,1
84828,1
39907,1
80128,1
25069,0
11726,1
59974,0
5934,0
97851,1
111422,0
13353,0
80875,1
41064,0
81816,1
12171,1
75262,1
107964,1
65900,0
77382,1
26891,0
79739,0
112068,1
67050,1
44394,1
39512,1
87656,1
27832,0
8087,0
24387,0
25120,0
108099,0
68860,1
38822,1
21490,0
112321,1
92300,1
107673,1
4516,1
26527,0
60291,0
2396,0
17547,0
62979,1
46964,0
72561,1
111811,1
38373,1
81120,1
14115,1
73900,0
62513,1
18231,0
75980,0
68855,1
31121,1
26972,0
68825,1
51080,1
72910,1
72160,1
46717,0
32490,1
5628,1
69158,1
49545,0
112055,1
107920,0
17130,1
2908,1
13330,0
7318,0
26669,0
18260,0
61918,0
111284,0
44816,1
101958,0
72065,1
111557,1
51131,1
32617,0
45978,0
33585,1
27430,0
47193,0
39849,1
107469,1
91106,1
72750,1
108858,0
97643,1
9205,1
26538,0
94691,1
113771,1
21270,1
24013,0
80900,1
80432,1
113085,1
49686,0
40425,1
97684,1
101863,0
26457,0
65962,1
100239,1
81081,1
14861,1
108229,0
9373,1
12868,0
19386,0
38654,1
66130,0
112812,1
62056,0
79208,1
101082,1
104365,1
35857,1
2999,1
6278,0
33404,1
23177,1
68553,1
110939,0
70909,1
59156,0
31073,1
82291,0
9984,1
22897,0
42716,0
63448,1
2913,1
5066,1
69976,0
10273,0
66074,0
10839,0
30411,1
927,1
95341,0
42467,0
112474,1
6234,0
16384,0
105690,0
8469,1
70915,1
41,0
64498,0
108187,0
57352,1
27581,0
67897,0
73565,1
104059,0
107352,1
51658,1
52824,0
40855,1
51254,1
68998,1
12798,0
10353,1
110660,1
95016,0
70075,1
100474,1
90968,0
35947,1
43336,0
62174,1
105708,0
45396,0
46722,0
9524,1
38107,1
90791,0
62985,1
73499,0
105512,1
21440,0
112703,1
75982,0
38191,1
103650,1
28628,1
31533,0
34023,1
101916,0
7864,0
27241,0
4148,0
27605,1
31660,1
18559,0
110808,0
52114,0
58884,0
54973,0
27134,0
7696,0
44420,1
14773,1
108430,0
109320,1
107500,1
101653,1
100784,0
5664,1
105337,0
95521,0
22129,0
61037,0
53861,1
36095,0
24838,0
7535,0
82318,0
4936,1
23772,1
42312,0
83482,1
70417,1
90908,1
26427,1
55089,1
74515,1
75501,0
3869,1
84318,1
112076,1
96843,1
75299,0
7726,0
60783,0
23456,1
83727,1
20902,1
20689,0
64873,1
12076,1
109926,1
46285,0
95679,0
34003,1
47445,1
85682,1
98546,0
59552,0
69452,0
9032,0
104347,0
98247,0
100199,1
50132,0
49972,0
106540,1
82306,1
7487,0
92875,0
113183,1
50430,0
78744,0
41103,1
56927,1
97960,1
97205,1
75163,1
90345,1
14920,0
73459,1
7687,0
500,1
78762,0
38448,0
111692,0
107788,0
100506,1
48186,0
6942,0
34254,1
2368,1
74425,1
61967,0
25586,0
66742,0
58421,0
25202,0
7503,0
82082,1
75733,0
29825,1
5971,1
21851,1
111930,0
76134,0
18906,0
75362,1
58490,0
106940,1
113581,1
65446,1
60695,0
65322,1
18836,0
68937,1
51180,1
19164,0
98543,0
45971,0
49406,1
68986,1
1252,1
46931,0
53379,0
42492,0
47331,1
23726,1
78208,0
92968,0
108176,0
101182,0
34606,0
95035,0
73981,0
44382,1
25951,0
10728,0
5490,1
111165,1
93900,0
12970,0
80399,1
36883,0
70017,1
59013,0
45608,1
94921,1
2735,1
12589,0
37945,1
54923,0
56128,1
46718,0
58917,0
26804,0
72142,1
47919,1
35746,1
63616,0
9757,1
15847,1
26019,1
85824,1
93339,0
12468,1
97465,1
22204,1
8505,1
81211,1
59444,0
93559,0
85775,1
30312,1
85505,1
19200,1
27882,0
18014,1
299,1
110983,0
48135,1
17697,1
77079,1
868,1
105680,0
73687,0
80095,1
32756,1
38409,1
98199,0
110002,1
32675,1
27178,0
52859,0
98824,0
41781,0
16967,0
77688,1
4962,1
15579,1
41367,1
18911,0
77649,1
93610,0
50168,0
84655,1
28965,1
12639,0
14356,0
43642,0
45478,0
45993,0
69859,0
37580,1
1232,0
23232,1
33663,1
36250,1
58930,0
20230,0
59625,0
42987,0
95150,1
14548,0
63503,1
21923,0
69730,0
50814,1
50747,0
92891,0
51312,1
72914,0
9176,1
55672,0
112458,1
34605,1
50166,0
24375,0
46737,0
24358,0
72264,1
101510,1
113284,1
82123,0
73604,1
35394,1
69047,1
9257,1
34425,1
11143,0
28808,1
75158,1
52405,0
198,0
100718,0
73341,1
61,1
5910,1
39362,1
95831,0
45393,0
87850,1
28976,1
9646,1
67361,0
82384,0
25121,0
61968,0
77736,1
38181,1
12505,0
38233,0
47322,1
70465,1
10654,1
82734,0
94128,1
8343,0
17236,0
51782,1
82630,0
75863,0
63837,0
2983,1
16223,0
21559,1
25325,1
29923,1
12263,1
61076,0
107609,1
17509,1
83529,1
76897,0
47328,1
26138,0
37045,0
75406,0
42996,0
61327,0
94848,1
41355,1
13337,0
64285,0
15371,1
76657,0
105195,1
9432,1
34389,0
50586,0
27300,1
18499,0
112235,1
40564,1
1761,0
27025,0
80213,0
96338,1
13687,0
110084,1
76770,0
42183,0
61081,0
109418,1
113313,1
44393,1
39141,0
92977,0
77718,1
105884,0
13965,0
10297,0
81299,0
39706,1
78403,0
99600,1
33676,1
52190,0
94522,1
47799,1
1888,0
36598,0
24745,0
60715,0
29770,1
45507,1
10340,0
101391,1
112205,1
76771,0
55429,1
20750,1
105309,1
113483,1
96465,1
76828,0
46483,0
111976,1
82896,0
6997,0
11163,1
74325,1
26840,0
72076,1
1529,0
4826,1
80262,1
36119,1
78517,0
62653,1
59973,0
58200,1
73455,1
922,0
41237,0
45494,0
80405,1
28367,1
90118,1
112295,1
93726,0
111762,1
101306,1
22533,0
84665,1
50895,0
82699,0
5502,1
96675,1
94544,1
19433,0
26426,0
61379,0
23491,1
74524,1
22813,0
100130,1
50491,0
17185,1
9195,1
83879,1
79879,1
74141,1
22254,1
29998,0
966,1
51632,1
56626,1
72700,0
15929,1
93884,0
104322,0
73706,1
5930,1
41081,1
20312,0
36818,0
39529,1
78549,0
49525,0
103864,1
82071,1
32108,1
26059,1
95858,0
1059,0
97936,1
37353,1
90916,0
42542,0
17336,0
50260,0
21381,0
33899,0
108019,0
45418,1
79275,1
17853,1
59654,0
94441,1
110859,1
19546,0
69693,0
105542,0
2666,1
36206,1
42429,0
31563,1
32925,1
29794,1
67071,0
69175,1
38515,0
77861,1
55092,1
67592,0
80303,1
79484,1
63294,1
20558,1
38059,1
83364,1
83480,1
70113,1
95513,0
96222,1
66678,0
52266,0
39700,1
4723,1
78482,0
113206,1
74684,1
23610,1
30612,1
28880,0
16611,0
72309,1
13648,0
83275,0
78634,0
35999,1
110405,1
95084,0
61922,0
78269,0
73424,1
333,1
79552,1
61149,0
23544,0
4300,1
27237,0
11798,0
40427,1
37962,1
12392,0
68741,0
25308,1
85492,1
82479,0
55574,1
77247,1
6377,0
13406,0
85296,0
29720,1
24572,0
22496,0
13781,0
52919,0
90621,0
5792,0
65009,0
28325,1
16159,0
6003,1
39607,1
76227,0
12255,1
80239,0
66615,0
78652,0
72551,1
41635,0
27390,0
82752,0
726,0
51821,0
65999,1
90348,1
24732,0
45439,0
95212,0
44189,1
50418,0
16554,0
76180,0
81457,1
113033,0
97074,1
12420,0
77268,1
30747,0
112940,1
55,1
112554,1
101846,0
72490,0
112883,1
77969,1
69051,1
22111,1
108177,0
42300,0
17076,1
93665,0
62712,1
111533,0
70601,0
99609,1
13977,0
5122,1
24192,0
36922,0
80253,1
54506,0
90200,1
94058,1
108357,0
104628,0
27321,1
98088,1
35429,1
60898,0
42162,0
51391,1
57363,1
92692,0
72759,1
49078,1
19704,1
82031,0
27625,0
8419,1
98280,0
50247,0
12579,0
106207,1
55716,1
47109,1
42854,0
113812,1
55108,1
45957,1
38511,0
108006,0
6165,0
25158,1
52530,0
93485,0
4408,1
63491,1
1027,1
35814,1
66698,0
72552,1
77136,1
52330,0
94639,1
16843,0
49868,0
24753,0
66353,1
90603,1
45874,0
466,1
21805,1
21438,0
64709,1
99661,1
76688,0
92372,0
61423,0
93282,0
8939,1
41929,0
101421,1
82473,0
21423,1
99823,1
90359,1
4257,0
77374,1
15383,1
22439,0
97196,1
17994,0
53354,1
15714,1
44238,1
4230,1
95068,0
79403,1
108886,0
104709,0
63688,0
65619,1
85329,1
62593,1
13594,0
108624,0
10852,0
97780,1
50933,0
11935,1
51757,1
42971,0
19579,0
11514,1
18507,0
74347,1
37235,1
10318,0
23215,1
22846,0
92794,0
78462,0
108938,0
66886,0
59758,0
98425,0
11463,1
26073,0
66602,0
1793,0
65549,1
60137,0
104683,1
56716,1
22565,1
32677,1
27801,0
30960,0
21710,1
112073,1
32455,0
66607,0
92478,0
34012,1
73849,0
45572,0
103817,1
36663,1
20692,0
55709,1
10147,0
95251,0
73726,1
59661,0
2818,1
46299,0
50249,0
32999,0
71350,1
103704,1
58119,1
48893,0
35748,1
69172,1
26984,0
31220,0
12190,1
94518,1
38685,0
28405,1
93891,0
44929,1
98170,1
79543,1
27276,0
110208,1
93427,0
15811,1
112214,1
110242,1
3551,1
17700,1
32667,0
75254,1
100247,1
46728,0
75021,0
27019,1
112752,1
6324,0
59214,0
96884,1
79778,1
86706,1
32805,1
113603,0
91859,0
51515,1
17770,0
49182,1
112679,1
78320,0
37830,1
28118,1
19593,0
59866,0
75592,0
40651,1
16630,0
36353,1
35909,1
61084,0
112766,1
60310,0
58435,0
