,track_genre
7095,bluegrass
6350,black-metal
103816,soul
16151,classical
16888,classical
100529,ska
17292,club
111975,trip-hop
48431,hardcore
94217,sad
98970,show-tunes
28353,dub
50874,heavy-metal
106558,swedish
24532,detroit-techno
4356,ambient
6364,black-metal
5955,anime
75918,new-age
41950,goth
93749,romance
24187,detroit-techno
64725,jazz
11333,british
65726,k-pop
88940,reggae
59149,iranian
12408,cantopop
48172,hardcore
78396,party
6085,black-metal
25714,disco
105013,study
35904,forro
85052,punk-rock
81698,pop
112304,turkish
78908,party
79451,piano
30110,edm
48862,hardcore
106809,swedish
99954,singer-songwriter
34209,folk
46560,happy
34024,folk
12334,cantopop
12482,cantopop
113357,world-music
50131,heavy-metal
71859,metal
50412,heavy-metal
39535,german
15809,chill
21507,dancehall
17004,club
70123,mandopop
80568,pop-film
49579,hardstyle
106680,swedish
74890,mpb
80010,pop-film
81667,pop
62592,j-pop
92395,rockabilly
73071,minimal-techno
8935,blues
83783,progressive-house
38625,garage
48407,hardcore
33578,emo
6314,black-metal
22725,death-metal
97639,sertanejo
13293,chicago-house
22446,death-metal
22517,death-metal
9883,brazil
16984,classical
99668,singer-songwriter
82117,power-pop
54415,idm
77548,pagode
101414,sleep
108102,tango
54738,idm
82887,power-pop
35342,forro
45104,guitar
4470,ambient
79647,piano
10345,breakbeat
14030,children
45215,guitar
2640,alt-rock
101145,sleep
25808,disco
47796,hard-rock
22347,death-metal
29882,dubstep
97255,sertanejo
75272,new-age
33592,emo
27275,drum-and-bass
52258,honky-tonk
104727,spanish
61204,j-idol
88750,reggae
22302,death-metal
105916,study
82553,power-pop
14437,children
104811,spanish
77486,pagode
5070,anime
27391,drum-and-bass
55960,indian
90425,rock-n-roll
111645,trip-hop
63482,j-rock
47424,hard-rock
80372,pop-film
52140,honky-tonk
90957,rock-n-roll
98736,show-tunes
43408,groove
47211,hard-rock
6513,black-metal
75544,new-age
108323,tango
11621,british
105700,study
13527,chicago-house
110059,trance
10623,breakbeat
74973,mpb
8583,blues
36654,french
108156,tango
20886,dance
77231,pagode
108008,tango
57647,indie
8405,blues
80347,pop-film
97123,sertanejo
63646,j-rock
105412,study
34611,folk
35602,forro
11570,british
46806,happy
58500,industrial
45079,guitar
98840,show-tunes
1736,afrobeat
83974,progressive-house
76968,opera
23509,deep-house
108305,tango
49359,hardstyle
25962,disco
88457,reggae
92189,rockabilly
26047,disney
83415,progressive-house
39579,german
5120,anime
52652,honky-tonk
38512,garage
6028,black-metal
79980,piano
98515,show-tunes
44576,grunge
70531,mandopop
67100,latin
22770,death-metal
8397,blues
38983,garage
108084,tango
32175,electronic
59923,iranian
89928,reggaeton
98239,show-tunes
111348,trip-hop
45610,guitar
39363,german
4120,ambient
105145,study
38663,garage
48690,hardcore
110526,trance
32298,electronic
79547,piano
63385,j-rock
76708,opera
32372,electronic
11349,british
2515,alt-rock
7076,bluegrass
95976,salsa
35002,forro
24827,detroit-techno
20208,dance
95546,salsa
10018,breakbeat
60512,j-dance
70167,mandopop
99526,singer-songwriter
107998,synth-pop
35543,forro
9749,brazil
4679,ambient
39741,german
99750,singer-songwriter
62426,j-pop
41924,goth
78994,party
8790,blues
5249,anime
50264,heavy-metal
72654,metalcore
36808,french
47631,hard-rock
72361,metalcore
95629,salsa
50194,heavy-metal
40753,gospel
107700,synth-pop
80712,pop-film
18054,comedy
31702,electro
7558,bluegrass
77181,pagode
32289,electronic
15719,chill
74382,mpb
90307,rock-n-roll
8527,blues
26002,disney
48398,hardcore
97068,sertanejo
32874,electronic
58187,industrial
60542,j-dance
15586,chill
70866,mandopop
44836,grunge
110960,trance
54203,idm
96053,samba
20554,dance
37016,funk
73949,minimal-techno
50116,heavy-metal
83868,progressive-house
51568,hip-hop
58000,industrial
111359,trip-hop
20446,dance
35117,forro
4192,ambient
38937,garage
46991,happy
70466,mandopop
59671,iranian
101370,sleep
95418,salsa
13625,chicago-house
42642,grindcore
34046,folk
75876,new-age
52259,honky-tonk
12891,cantopop
32291,electronic
51536,hip-hop
50563,heavy-metal
40754,gospel
64918,jazz
68941,latino
27319,drum-and-bass
43234,groove
26928,disney
57083,indie
93214,romance
106610,swedish
15777,chill
52663,honky-tonk
59339,iranian
59901,iranian
94344,sad
14148,children
61459,j-idol
79312,piano
77135,pagode
101833,sleep
79903,piano
45053,guitar
57150,indie
5358,anime
47423,hard-rock
46491,happy
8962,blues
22815,death-metal
97043,sertanejo
19857,country
46502,happy
49902,hardstyle
78787,party
64513,jazz
84570,psych-rock
40333,gospel
111773,trip-hop
16786,classical
44158,grunge
14892,children
100746,ska
36220,french
106818,swedish
76189,opera
90872,rock-n-roll
92753,rockabilly
105227,study
58418,industrial
23115,deep-house
64708,jazz
101690,sleep
13999,chicago-house
16569,classical
45323,guitar
61105,j-idol
105731,study
25457,disco
96950,samba
13211,chicago-house
25921,disco
97924,sertanejo
12975,cantopop
44744,grunge
100783,ska
107817,synth-pop
7411,bluegrass
77196,pagode
52950,honky-tonk
44337,grunge
108504,tango
62411,j-pop
48068,hardcore
70996,mandopop
100926,ska
50844,heavy-metal
85948,punk-rock
22429,death-metal
14791,children
28379,dub
32631,electronic
49141,hardstyle
17284,club
62896,j-pop
28268,dub
13630,chicago-house
54753,idm
33947,emo
54589,idm
5603,anime
106179,swedish
38106,garage
107509,synth-pop
22211,death-metal
82576,power-pop
7928,bluegrass
79898,piano
96509,samba
108493,tango
52932,honky-tonk
28321,dub
59789,iranian
106845,swedish
47719,hard-rock
7494,bluegrass
52003,honky-tonk
84700,psych-rock
22890,death-metal
95745,salsa
67723,latin
40844,gospel
108211,tango
69596,malay
42551,grindcore
90683,rock-n-roll
33403,emo
1624,afrobeat
70264,mandopop
107831,synth-pop
11066,british
25822,disco
94019,sad
95726,salsa
97818,sertanejo
76725,opera
30606,edm
11620,british
2879,alt-rock
84938,psych-rock
14350,children
5168,anime
4266,ambient
93378,romance
9995,brazil
35432,forro
67814,latin
79487,piano
18515,comedy
22203,death-metal
84801,psych-rock
35777,forro
99059,singer-songwriter
46080,happy
101365,sleep
70307,mandopop
66895,kids
68798,latino
76863,opera
112712,turkish
69439,malay
101272,sleep
37218,funk
93925,romance
18424,comedy
4914,ambient
13003,chicago-house
69306,malay
61820,j-idol
3001,alternative
84628,psych-rock
65399,k-pop
14627,children
17767,club
85606,punk-rock
8058,blues
79756,piano
65599,k-pop
59380,iranian
81141,pop
42582,grindcore
13400,chicago-house
28882,dub
25601,disco
104351,spanish
38470,garage
59892,iranian
64697,jazz
47589,hard-rock
99424,singer-songwriter
90578,rock-n-roll
66531,kids
35577,forro
39742,german
4029,ambient
13879,chicago-house
33487,emo
101056,sleep
85852,punk-rock
76329,opera
429,acoustic
31687,electro
26463,disney
73974,minimal-techno
90401,rock-n-roll
14620,children
10485,breakbeat
90219,rock-n-roll
73134,minimal-techno
111131,trip-hop
97634,sertanejo
1171,afrobeat
36193,french
65323,k-pop
2379,alt-rock
28677,dub
1976,afrobeat
81993,pop
54814,idm
28069,dub
42421,grindcore
7590,bluegrass
407,acoustic
81674,pop
76241,opera
113127,world-music
31671,electro
11428,british
85154,punk-rock
37837,funk
5544,anime
28701,dub
87014,r-n-b
52777,honky-tonk
30571,edm
69126,malay
49370,hardstyle
33753,emo
96766,samba
72285,metalcore
11555,british
38531,garage
38979,garage
84958,psych-rock
113352,world-music
15895,chill
20296,dance
23424,deep-house
51063,hip-hop
76430,opera
51262,hip-hop
52312,honky-tonk
9753,brazil
37275,funk
4987,ambient
48300,hardcore
14428,children
4906,ambient
48074,hardcore
101862,sleep
1784,afrobeat
28769,dub
104914,spanish
77059,pagode
73480,minimal-techno
49238,hardstyle
391,acoustic
94002,sad
51656,hip-hop
84733,psych-rock
25323,disco
37596,funk
76764,opera
48650,hardcore
22665,death-metal
32629,electronic
38843,garage
105384,study
46485,happy
72190,metalcore
48695,hardcore
98253,show-tunes
16248,classical
31893,electro
16202,classical
90864,rock-n-roll
62476,j-pop
26655,disney
24879,detroit-techno
20500,dance
97616,sertanejo
101865,sleep
92792,rockabilly
770,acoustic
5679,anime
103986,soul
28758,dub
112675,turkish
61591,j-idol
1124,afrobeat
59361,iranian
61784,j-idol
108879,tango
7354,bluegrass
105732,study
8432,blues
20655,dance
62956,j-pop
97763,sertanejo
54702,idm
77185,pagode
76194,opera
49219,hardstyle
2128,alt-rock
23616,deep-house
98359,show-tunes
24652,detroit-techno
14749,children
101088,sleep
75757,new-age
49891,hardstyle
99780,singer-songwriter
4617,ambient
100907,ska
92332,rockabilly
40673,gospel
98605,show-tunes
104135,spanish
10746,breakbeat
113115,world-music
27152,drum-and-bass
63326,j-rock
82531,power-pop
51092,hip-hop
43473,groove
33402,emo
23561,deep-house
78040,party
72524,metalcore
82419,power-pop
93794,romance
72815,metalcore
49952,hardstyle
11623,british
9341,brazil
46681,happy
61388,j-idol
22961,death-metal
101000,sleep
78801,party
110553,trance
45775,guitar
92923,rockabilly
10632,breakbeat
69255,malay
94131,sad
85491,punk-rock
24353,detroit-techno
13262,chicago-house
10640,breakbeat
96839,samba
28448,dub
60509,j-dance
22327,death-metal
39413,german
65701,k-pop
97023,sertanejo
5751,anime
23085,deep-house
77124,pagode
90376,rock-n-roll
77636,pagode
55050,indian
113434,world-music
109973,techno
6462,black-metal
12107,cantopop
108740,tango
28522,dub
65832,k-pop
18286,comedy
94231,sad
101069,sleep
100737,ska
78891,party
11939,british
11546,british
12206,cantopop
32614,electronic
104530,spanish
46189,happy
41869,goth
32224,electronic
31847,electro
10229,breakbeat
97850,sertanejo
4042,ambient
8377,blues
110066,trance
107588,synth-pop
59932,iranian
50133,heavy-metal
45780,guitar
97977,sertanejo
98739,show-tunes
96001,samba
17664,club
97535,sertanejo
110589,trance
6344,black-metal
22880,death-metal
35733,forro
95463,salsa
34777,folk
90154,rock-n-roll
85137,punk-rock
82561,power-pop
44857,grunge
413,acoustic
404,acoustic
63698,j-rock
17620,club
78610,party
18807,comedy
41811,goth
32839,electronic
28432,dub
77579,pagode
24008,detroit-techno
112963,turkish
22419,death-metal
58284,industrial
48299,hardcore
111977,trip-hop
28065,dub
9978,brazil
46259,happy
84253,psych-rock
22638,death-metal
85364,punk-rock
38340,garage
26640,disney
12954,cantopop
72904,metalcore
65065,k-pop
66023,kids
100241,ska
13166,chicago-house
78506,party
62544,j-pop
90782,rock-n-roll
87704,r-n-b
22926,death-metal
55769,indian
39858,german
45737,guitar
76161,opera
24183,detroit-techno
6218,black-metal
35057,forro
97015,sertanejo
26621,disney
30465,edm
48890,hardcore
19348,country
37300,funk
36859,french
18643,comedy
83853,progressive-house
36659,french
58133,industrial
11275,british
50615,heavy-metal
8651,blues
73905,minimal-techno
111601,trip-hop
19900,country
107892,synth-pop
37374,funk
58224,industrial
101458,sleep
83947,progressive-house
72068,metalcore
32308,electronic
74113,mpb
92562,rockabilly
50338,heavy-metal
108672,tango
42380,grindcore
11187,british
43388,groove
12827,cantopop
62498,j-pop
33804,emo
10855,breakbeat
42254,grindcore
2509,alt-rock
67966,latin
45035,guitar
461,acoustic
21877,dancehall
13511,chicago-house
568,acoustic
76347,opera
38690,garage
83792,progressive-house
52314,honky-tonk
82956,power-pop
13867,chicago-house
52646,honky-tonk
48951,hardcore
38886,garage
27231,drum-and-bass
15823,chill
60759,j-dance
113405,world-music
110595,trance
66073,kids
106709,swedish
22966,death-metal
52437,honky-tonk
40481,gospel
69202,malay
93096,romance
94778,sad
31526,electro
73588,minimal-techno
23771,deep-house
34040,folk
75752,new-age
19404,country
26189,disney
106953,swedish
63678,j-rock
82259,power-pop
11722,british
75339,new-age
7,acoustic
23329,deep-house
14710,children
74471,mpb
83532,progressive-house
108355,tango
9508,brazil
71803,metal
10820,breakbeat
106106,swedish
24613,detroit-techno
76261,opera
112590,turkish
36186,french
61455,j-idol
36516,french
110748,trance
11173,british
92770,rockabilly
50033,heavy-metal
37394,funk
16188,classical
24276,detroit-techno
28177,dub
20918,dance
69034,malay
21580,dancehall
47752,hard-rock
76750,opera
106564,swedish
95784,salsa
39898,german
105910,study
20754,dance
45028,guitar
77,acoustic
5856,anime
93843,romance
61767,j-idol
6327,black-metal
41466,goth
17883,club
108230,tango
90630,rock-n-roll
54818,idm
36141,french
17948,club
41157,goth
8927,blues
35204,forro
21560,dancehall
71108,metal
20400,dance
109065,techno
105463,study
61266,j-idol
688,acoustic
45415,guitar
112516,turkish
96595,samba
101294,sleep
61766,j-idol
92327,rockabilly
111107,trip-hop
4258,ambient
5359,anime
33368,emo
113932,world-music
14900,children
14965,children
28434,dub
46842,happy
9317,brazil
23796,deep-house
51961,hip-hop
24864,detroit-techno
11846,british
10443,breakbeat
4496,ambient
52101,honky-tonk
20665,dance
100620,ska
107900,synth-pop
98316,show-tunes
101319,sleep
65603,k-pop
62710,j-pop
2535,alt-rock
41345,goth
65245,k-pop
59513,iranian
82490,power-pop
111145,trip-hop
69064,malay
82885,power-pop
78329,party
40996,gospel
58955,industrial
108986,tango
89945,reggaeton
94647,sad
5413,anime
4969,ambient
79895,piano
20267,dance
28271,dub
99654,singer-songwriter
41511,goth
13140,chicago-house
1172,afrobeat
7230,bluegrass
27714,drum-and-bass
9082,brazil
33419,emo
111826,trip-hop
83826,progressive-house
48072,hardcore
23749,deep-house
100510,ska
101403,sleep
101402,sleep
108011,tango
100931,ska
61129,j-idol
42796,grindcore
50150,heavy-metal
111902,trip-hop
44377,grunge
68842,latino
11527,british
50429,heavy-metal
33139,emo
55163,indian
2300,alt-rock
23882,deep-house
87442,r-n-b
55724,indian
31566,electro
52794,honky-tonk
106175,swedish
36761,french
19401,country
35353,forro
46056,happy
61855,j-idol
33370,emo
13813,chicago-house
41669,goth
6857,black-metal
19113,country
65510,k-pop
33874,emo
73203,minimal-techno
28184,dub
1769,afrobeat
108813,tango
44697,grunge
111333,trip-hop
39253,german
101036,sleep
78757,party
95484,salsa
98869,show-tunes
16242,classical
47474,hard-rock
65530,k-pop
11274,british
7592,bluegrass
82564,power-pop
76260,opera
7656,bluegrass
75708,new-age
60992,j-dance
79226,piano
66446,kids
88812,reggae
36562,french
41742,goth
25799,disco
25694,disco
34293,folk
42570,grindcore
83838,progressive-house
26544,disney
106470,swedish
17201,club
49609,hardstyle
23294,deep-house
74704,mpb
5612,anime
104078,spanish
41175,goth
47354,hard-rock
65249,k-pop
13218,chicago-house
7350,bluegrass
50520,heavy-metal
15296,chill
20766,dance
92425,rockabilly
80760,pop-film
98089,show-tunes
26470,disney
57673,indie
18838,comedy
103857,soul
74276,mpb
83398,progressive-house
97234,sertanejo
71862,metal
60870,j-dance
48942,hardcore
68870,latino
99716,singer-songwriter
112527,turkish
51532,hip-hop
48966,hardcore
2603,alt-rock
112170,turkish
75866,new-age
92683,rockabilly
111357,trip-hop
21672,dancehall
12528,cantopop
23279,deep-house
90377,rock-n-roll
96177,samba
44666,grunge
69646,malay
7264,bluegrass
14992,children
33527,emo
48140,hardcore
46533,happy
1752,afrobeat
51298,hip-hop
40556,gospel
92874,rockabilly
76824,opera
22697,death-metal
69500,malay
17383,club
65463,k-pop
26738,disney
59648,iranian
91301,rock
111337,trip-hop
12611,cantopop
4345,ambient
49008,hardstyle
61792,j-idol
77678,pagode
52382,honky-tonk
15716,chill
25843,disco
20174,dance
31151,electro
104295,spanish
108199,tango
2887,alt-rock
81751,pop
73246,minimal-techno
107327,synth-pop
109852,techno
72953,metalcore
79868,piano
2569,alt-rock
46698,happy
25655,disco
50636,heavy-metal
70877,mandopop
24073,detroit-techno
8615,blues
41706,goth
2987,alt-rock
50239,heavy-metal
90955,rock-n-roll
77573,pagode
47418,hard-rock
11190,british
81613,pop
30771,edm
9565,brazil
95761,salsa
60567,j-dance
107985,synth-pop
25704,disco
69735,malay
332,acoustic
45622,guitar
112938,turkish
46938,happy
110063,trance
31708,electro
55448,indian
75923,new-age
55510,indian
111879,trip-hop
22501,death-metal
53401,house
21168,dancehall
46266,happy
2549,alt-rock
94822,sad
56951,indie-pop
112393,turkish
85523,punk-rock
28014,dub
73709,minimal-techno
35730,forro
28824,dub
77105,pagode
7054,bluegrass
112592,turkish
81075,pop
19492,country
80534,pop-film
32227,electronic
13863,chicago-house
1347,afrobeat
69438,malay
80661,pop-film
62205,j-pop
104754,spanish
59427,iranian
76719,opera
74212,mpb
108128,tango
112804,turkish
75926,new-age
43641,groove
10799,breakbeat
46041,happy
85444,punk-rock
8977,blues
51474,hip-hop
46456,happy
54490,idm
69658,malay
78315,party
100962,ska
366,acoustic
2450,alt-rock
37806,funk
34085,folk
16805,classical
33920,emo
11028,british
82275,power-pop
17801,club
32672,electronic
34017,folk
72350,metalcore
75549,new-age
6174,black-metal
16971,classical
34455,folk
50588,heavy-metal
97144,sertanejo
30673,edm
12726,cantopop
105992,study
62177,j-pop
27644,drum-and-bass
55634,indian
43430,groove
111566,trip-hop
14198,children
91830,rock
92896,rockabilly
75246,new-age
456,acoustic
59645,iranian
16878,classical
79961,piano
36452,french
17826,club
5786,anime
52415,honky-tonk
79135,piano
25434,disco
735,acoustic
33546,emo
83161,progressive-house
47847,hard-rock
66245,kids
20264,dance
48535,hardcore
4139,ambient
6528,black-metal
39854,german
73471,minimal-techno
97635,sertanejo
85367,punk-rock
110611,trance
110539,trance
11049,british
14844,children
17400,club
74714,mpb
68632,latino
1569,afrobeat
39974,german
7029,bluegrass
78705,party
70240,mandopop
69714,malay
41384,goth
80419,pop-film
69824,malay
37828,funk
100693,ska
14419,children
106525,swedish
96701,samba
55113,indian
75694,new-age
60511,j-dance
41303,goth
73237,minimal-techno
79010,piano
111105,trip-hop
14917,children
5247,anime
7392,bluegrass
111238,trip-hop
21501,dancehall
112320,turkish
75914,new-age
